personId,age,sex,economic_status,income,carAvail,restricted_mobility,homeX,homeY,accessibility,brainExpBeta
berlin_aa9398a1,73,m,medium,2000.0,2000.0,false,789894.615500937,5841482.59310242,6.603430622996675E-10,1.0,
berlin_b9081cee,62,f,high,3600.0,3600.0,false,803904.1855062435,5821869.75749377,9.748323051668214E-4,1.0,
berlin_c7281c4e,6,m,low,3000.0,3000.0,false,793536.4563788685,5831775.65175186,5.629728594919111E-4,1.0,
berlin_9b3c41cb,48,f,low,2600.0,2600.0,false,790365.4712273508,5839167.619139439,2.6651783479614246E-6,1.0,
berlin_66176cb4,14,m,medium,3600.0,3600.0,false,785155.7869494774,5828402.772553591,0.09942995310687965,1.0,
berlin_f6b1bea1,10,m,very_high,5600.0,5600.0,false,792135.3567797425,5825573.873128615,0.03782579294809073,1.0,
berlin_25bb82ce,64,f,high,3600.0,3600.0,false,800487.1829266788,5825348.203067309,0.05344582958426379,1.0,
berlin_0b1582a1,5,m,low,2000.0,2000.0,false,798168.296796276,5830817.154822548,0.0025648926362230877,1.0,
berlin_4a44858d,33,f,low,900.0,900.0,false,790573.3455768022,5817031.445429435,1.0672662539129308E-4,1.0,
bb_e21bed5f,15,f,low,2000.0,2000.0,true,773187.93,5820827.59,2.1187948329349556E-6,1.0,
berlin_0e31430e,52,f,very_low,1500.0,1500.0,false,789981.0439464862,5829323.515419525,0.010896305287079716,1.0,
berlin_8a862408,64,f,very_high,5600.0,5600.0,false,796246.2358019976,5832127.969881011,0.0053222359195177656,1.0,
bb_c5ca3527,85,f,medium,2000.0,2000.0,false,771506.12,5814394.31,4.210628480196513E-7,1.0,
bb_eb4b769a,43,m,high,2600.0,2600.0,false,788840.36,5849738.04,2.387704734563174E-6,1.0,
berlin_a5842442,88,m,medium,1500.0,1500.0,false,794182.2603381815,5820481.483211461,0.0017325357276656813,1.0,
berlin_7c18738e,15,m,medium,2600.0,2600.0,false,794264.5384967776,5821064.058988757,0.0029005351815707876,1.0,
bb_ac257ef9,11,m,very_low,900.0,900.0,false,788156.9,5815796.91,1.7280872863367708E-6,1.0,
berlin_eeea31b7,55,f,very_high,5600.0,5600.0,false,795221.8601626004,5821798.422577028,0.002859944132817449,1.0,
bb_1c6ca0d8,2,m,medium,3600.0,3600.0,false,814975.38,5812923.25,1.887478717092707E-12,1.0,
berlin_230293ef,33,m,very_low,500.0,500.0,true,795169.027970201,5828111.693010692,0.020829764507333492,1.0,
berlin_a519ff18,33,f,low,2000.0,2000.0,false,786999.4195161172,5817741.086752072,6.45869048831229E-5,1.0,
bb_8a4dca4c,60,f,medium,2000.0,2000.0,false,815645.65,5828739.95,7.972931751020429E-6,1.0,
berlin_6b320e7d,94,m,low,900.0,900.0,true,796202.3389746796,5826037.357380159,0.025982717225473285,1.0,
bb_9ed0a068,46,f,medium,3000.0,3000.0,false,792287.02,5813661.7,2.8692427550891788E-5,1.0,
berlin_51848a1c,50,m,high,3600.0,3600.0,false,803218.6316200042,5826976.550448098,0.003653797753779861,1.0,
bb_8c2ba8c6,45,f,very_low,500.0,500.0,true,791856.0,5813465.78,2.869242755089179E-5,1.0,
berlin_564d32a9,65,m,very_low,499.0,499.0,true,803189.4727773418,5824441.062812289,2.3881490128546773E-4,1.0,
berlin_c81711cf,52,f,medium,2600.0,2600.0,false,796464.2315180644,5814448.086237499,1.2404957246791096E-5,1.0,
berlin_c27f922f,88,m,high,3600.0,3600.0,false,808618.9307802967,5830798.947649659,3.0209149212891237E-5,1.0,
berlin_8ecf4b2d,20,f,low,900.0,900.0,false,795100.7797776926,5826211.484198673,0.012761271007966384,1.0,
bb_eda7bc2f,7,m,medium,4600.0,4600.0,false,780583.34,5811428.54,4.570177969291729E-5,1.0,
berlin_5c3faf63,47,f,low,3000.0,3000.0,false,801415.5590385476,5829305.894240929,0.08360564067557842,1.0,
bb_7a0baf69,8,f,high,4600.0,4600.0,false,785420.63,5812672.36,7.756182232761617E-7,1.0,
berlin_1d56d466,29,m,very_high,5600.0,5600.0,false,799232.7204998524,5828675.902868858,0.009716185997573519,1.0,
berlin_426ca395,67,m,high,3600.0,3600.0,false,789631.7094437499,5815381.593906371,5.715441345933084E-5,1.0,
bb_ae26f765,52,f,very_high,5600.0,5600.0,false,824103.18,5829225.48,2.7440226582947193E-9,1.0,
berlin_27ed04c3,68,m,very_high,5600.0,5600.0,false,795082.2758993789,5823479.770587586,0.0068140186251982844,1.0,
berlin_0abc65ce,33,f,high,3600.0,3600.0,false,794656.0117104275,5833522.441626294,0.0013233127498779016,1.0,
bb_fe08fd59,58,m,high,3600.0,3600.0,false,780882.42,5852199.88,2.6316470004688253E-9,1.0,
berlin_b0922a0a,15,m,high,4600.0,4600.0,false,804329.718749786,5819984.677543627,3.7503382314556684E-5,1.0,
berlin_9165af10,27,f,low,900.0,900.0,false,801319.6970913839,5830763.115136591,0.031170172164041138,1.0,
berlin_865d527e,34,f,medium,2600.0,2600.0,false,797108.3898346892,5829126.328824956,0.035470223801251394,1.0,
berlin_9f874694,18,f,very_low,500.0,500.0,false,797238.3976760413,5820312.987616882,6.289816203077019E-4,1.0,
berlin_d46d23b1,34,f,high,3600.0,3600.0,false,797292.7753909903,5823982.897498707,0.0028102435939813698,1.0,
bb_519665d6,44,f,high,4600.0,4600.0,false,825634.36,5830267.03,1.3237010874407748E-7,1.0,
berlin_f8887568,31,f,high,3600.0,3600.0,false,785319.5130107983,5831306.423649289,0.00787843109083532,1.0,
berlin_7de4033c,20,f,high,4600.0,4600.0,false,812420.7010624758,5830252.373971986,5.5888016520449235E-6,1.0,
berlin_db565ea8,18,f,medium,3600.0,3600.0,false,800629.9931794637,5816072.327152547,3.2459550203494556E-5,1.0,
bb_ddcf4bf0,72,f,medium,2600.0,2600.0,false,822014.22,5828566.74,1.3237010874407748E-7,1.0,
berlin_2eeeaa59,72,m,medium,1500.0,1500.0,false,794173.3979660571,5825557.158194643,0.0296843102084625,1.0,
berlin_ea279a9d,5,m,high,3600.0,3600.0,false,785692.3877075233,5817967.447536112,5.222080894968042E-5,1.0,
berlin_a4649b05,62,f,high,3600.0,3600.0,false,802676.0374541865,5819310.8271912765,8.393798616370414E-4,1.0,
berlin_a2e8f2b1,7,m,low,2000.0,2000.0,false,797830.5034620579,5830722.792115005,0.006399347411278292,1.0,
berlin_7dd52d3f,23,f,medium,3000.0,3000.0,false,801729.3155230115,5823641.373444559,0.008101493761491689,1.0,
berlin_429aa510,34,f,high,4600.0,4600.0,false,790293.0086313507,5818074.877584701,0.002859944132817448,1.0,
berlin_ce93e935,26,f,high,3000.0,3000.0,false,806884.2907117577,5824606.935972485,5.339169377244624E-5,1.0,
berlin_2a093d2f,62,m,very_high,5600.0,5600.0,false,798600.1091701041,5830126.404412675,0.015457351461216032,1.0,
berlin_0c3b2846,54,f,very_high,5600.0,5600.0,false,794965.2988706715,5829926.039636112,0.003418678858703828,1.0,
bb_2262a8a3,48,f,very_low,900.0,900.0,false,786875.9,5851677.33,1.1270742231366522E-7,1.0,
bb_2dfab436,11,f,very_low,1500.0,1500.0,false,825406.97,5830347.4,1.3237010874407748E-7,1.0,
bb_c201f6eb,94,m,medium,1500.0,1500.0,true,778461.34,5812367.57,3.673180078466819E-4,1.0,
berlin_1f4813c7,7,m,medium,3600.0,3600.0,false,800540.949359243,5829142.351737532,0.024684592726150003,1.0,
berlin_4cc21279,1,m,medium,3000.0,3000.0,true,800396.3108306506,5830352.368404061,0.0979469523175069,1.0,
berlin_89928b27,4,m,medium,3000.0,3000.0,false,801241.5545682047,5821999.343231129,0.00421269630063899,1.0,
berlin_b525968e,64,f,medium,2000.0,2000.0,false,795068.4694319329,5824184.720433724,0.017759260259723048,1.0,
berlin_919b3fd8,26,f,low,900.0,900.0,false,798674.5085591355,5817825.211603001,6.289816203077026E-4,1.0,
berlin_ac4bc98a,4,m,medium,3000.0,3000.0,false,799736.2936244715,5829596.532818233,0.05047530967008365,1.0,
berlin_d3581cc8,16,m,high,4600.0,4600.0,false,797710.7594641282,5831412.836267041,0.010189347090055789,1.0,
berlin_6af857d4,20,f,very_low,900.0,900.0,false,809633.6244298785,5831290.808488873,3.718430818666291E-5,1.0,
bb_ebb9abe1,31,m,very_low,499.0,499.0,false,768259.8,5832142.72,2.0993826651166007E-6,1.0,
bb_dfdd400d,20,f,low,2000.0,2000.0,false,820319.84,5823713.88,8.931195079898006E-10,1.0,
berlin_73bedf44,10,m,very_high,5600.0,5600.0,false,797316.4284969876,5825397.371696731,0.1283666569850651,1.0,
berlin_101196d8,41,m,high,3600.0,3600.0,false,800887.7021227853,5829423.139053007,0.08339518477300814,1.0,
berlin_08b11387,80,m,low,1500.0,1500.0,false,795625.2730324877,5816016.560667701,7.232715513142092E-4,1.0,
berlin_bc475c9b,20,m,medium,2000.0,2000.0,false,799247.467206445,5826512.562230613,0.054947772980125986,1.0,
berlin_7c7266de,47,f,very_low,1500.0,1500.0,false,797025.5287624071,5831451.756430319,0.005155912940147589,1.0,
berlin_7db850b4,40,f,very_low,1500.0,1500.0,false,797477.4740799984,5836142.4133388065,1.0008050179482128E-5,1.0,
berlin_8b82c21f,22,m,high,4600.0,4600.0,false,799190.5276847403,5832720.41760026,7.750641865111423E-4,1.0,
berlin_e346401c,60,f,high,2600.0,2600.0,false,794765.7958121849,5833310.421052793,5.601339299089304E-4,1.0,
berlin_72f358f2,71,m,medium,2000.0,2000.0,false,788959.2855290205,5826315.330827896,0.020905131540446514,1.0,
berlin_f73c77c4,22,f,medium,2000.0,2000.0,false,782768.1393051436,5826961.2948275395,0.01653762119150026,1.0,
berlin_71bc5ae6,82,m,medium,1500.0,1500.0,true,789868.0562516856,5819920.028944333,9.911088626940498E-4,1.0,
berlin_636bbe00,55,f,high,3600.0,3600.0,false,800468.5779074614,5827780.908179431,0.003953185450140592,1.0,
berlin_eedd682d,53,f,very_high,5600.0,5600.0,false,794772.1127279473,5831077.4727349505,0.0015243105771917832,1.0,
bb_e188b904,12,m,very_high,5600.0,5600.0,false,823437.18,5818839.37,2.062138059642325E-6,1.0,
berlin_eb2cfdd2,33,f,medium,3000.0,3000.0,false,801485.6997813107,5818676.894356659,3.3394778237475766E-4,1.0,
bb_1151d7c0,27,m,low,1500.0,1500.0,false,822277.57,5821699.15,8.931195079898016E-10,1.0,
berlin_734e1dc2,46,f,medium,3000.0,3000.0,false,797550.7822750926,5830183.414907377,0.0037121409753572837,1.0,
berlin_99b99e2b,13,m,high,5600.0,5600.0,false,786874.1524670226,5837171.00907079,1.3724410876935208E-6,1.0,
berlin_7ae3e325,15,m,medium,3000.0,3000.0,false,787054.9874532737,5839031.859487486,1.2174196093167377E-6,1.0,
berlin_75c3f5e8,28,f,very_high,5600.0,5600.0,false,799577.061567603,5832545.545590975,2.7618384439260146E-4,1.0,
berlin_eefb2c54,57,f,high,4600.0,4600.0,false,793522.6100220049,5823611.985791136,0.008522245454492488,1.0,
berlin_e6ecd573,42,m,high,4600.0,4600.0,false,797561.3516041226,5819857.011920209,7.117422043119593E-4,1.0,
berlin_dfa9262d,26,f,high,3600.0,3600.0,false,808552.4026970379,5817311.428055383,1.420905108505074E-5,1.0,
berlin_7d7ee8e0,47,f,high,3600.0,3600.0,false,805512.6648375354,5831497.573169374,5.824549722148336E-4,1.0,
berlin_1f833131,85,m,very_low,900.0,900.0,false,789504.1780537697,5823500.423342034,0.00700576085580552,1.0,
berlin_022c5be1,79,m,medium,3000.0,3000.0,false,792418.0753292453,5822147.380903129,0.0010560849356436013,1.0,
berlin_508179a3,62,m,high,4600.0,4600.0,false,796630.6782953717,5833395.596053891,0.002838509350314707,1.0,
berlin_2fe9bb11,31,f,medium,3600.0,3600.0,false,816008.7714258439,5809720.781452498,6.24282128166009E-7,1.0,
bb_5a4c1cd2,43,m,very_high,5600.0,5600.0,false,824886.38,5831460.81,1.3237010874407748E-7,1.0,
bb_cf48fc08,81,f,high,4600.0,4600.0,true,792276.01,5813177.1,7.232715513142084E-4,1.0,
berlin_978f7399,53,f,high,3600.0,3600.0,false,799531.2200418806,5830252.839873775,0.08986312677171501,1.0,
berlin_3bc34886,60,f,low,900.0,900.0,false,799364.8427147216,5830162.874399587,0.03327848173456675,1.0,
berlin_6d97d34b,4,m,very_high,5600.0,5600.0,false,804462.276236776,5840405.354588945,1.6230639136698405E-6,1.0,
bb_d3c33ca8,40,m,medium,3000.0,3000.0,false,818904.37,5830106.96,1.3237010874407745E-7,1.0,
berlin_82aef88c,88,m,very_low,900.0,900.0,true,793097.7964249828,5826108.315695158,0.02388748579250379,1.0,
berlin_508ae3fa,2,m,medium,3000.0,3000.0,false,801391.5308641063,5823256.328111746,0.014954210563134587,1.0,
berlin_8d628b72,44,m,very_high,5600.0,5600.0,false,806016.6795962044,5826970.292865142,7.518287286817422E-4,1.0,
berlin_490ecc5d,55,m,very_high,5600.0,5600.0,false,800488.9384363415,5825675.544667543,0.16481424383572138,1.0,
berlin_899ed4d6,58,m,low,900.0,900.0,true,798891.7299556148,5831539.665930632,0.00250679429786618,1.0,
berlin_a629a267,16,m,very_high,5600.0,5600.0,false,795268.7708444318,5836248.026442198,5.389038815382268E-5,1.0,
berlin_d0162f3f,62,f,low,1500.0,1500.0,false,806288.2953451287,5833496.852638022,2.1063451438831793E-4,1.0,
berlin_50db8253,58,f,high,3600.0,3600.0,false,800254.7615206931,5824291.730980545,0.0410281952956841,1.0,
berlin_922a26bc,30,m,very_low,500.0,500.0,false,805393.12841311,5827754.679649471,9.312055761853882E-4,1.0,
berlin_fae11a96,42,f,high,4600.0,4600.0,false,799696.9181849168,5837659.155554183,1.2262791567258903E-5,1.0,
berlin_f3b7d85d,59,f,medium,2600.0,2600.0,false,795607.7668122496,5837066.538873406,3.8605946699789464E-5,1.0,
berlin_c90b0db2,41,f,low,2000.0,2000.0,false,802692.021767641,5827773.884137742,0.003724391055652487,1.0,
berlin_1b98456c,15,m,very_low,900.0,900.0,false,797980.8575649115,5820057.425778752,7.117422043119589E-4,1.0,
berlin_e1d192dc,57,f,medium,1500.0,1500.0,false,801016.2279752889,5817269.4012526795,2.757589246161386E-4,1.0,
berlin_a50e43f7,60,f,low,1500.0,1500.0,true,800008.7871480181,5827868.525941292,0.006244390530355706,1.0,
berlin_ccafb60a,45,f,medium,3000.0,3000.0,false,791162.6017235466,5818010.173774673,6.665507016020838E-5,1.0,
bb_47666176,19,f,low,2000.0,2000.0,true,776858.34,5805776.41,4.570177969291729E-5,1.0,
bb_1cde7b78,7,m,medium,3000.0,3000.0,false,797395.82,5807910.56,8.012234851150366E-11,1.0,
berlin_431bb2ac,2,m,low,2000.0,2000.0,false,804382.7723923647,5830509.530978134,5.664021455198825E-4,1.0,
berlin_4aa08e27,68,m,high,4600.0,4600.0,false,797796.3501788173,5826223.910341152,0.06188460828259627,1.0,
berlin_6ab6e198,52,m,low,900.0,900.0,false,798139.5289691181,5821802.137002619,0.0047464121960366585,1.0,
berlin_8da164ac,63,f,medium,1500.0,1500.0,false,795359.6169733203,5833260.25700793,0.00131989914577578,1.0,
berlin_af4d114b,43,m,high,4600.0,4600.0,false,797470.6620869387,5828749.487974807,0.021117268009108462,1.0,
berlin_a4495739,4,m,high,3600.0,3600.0,false,800632.0449559162,5823348.565253696,0.01054560904911226,1.0,
bb_2e449a8d,67,m,medium,2600.0,2600.0,true,819973.51,5836032.46,8.133100573539353E-13,1.0,
berlin_54af3b55,2,m,low,3000.0,3000.0,false,785406.1721633625,5830097.1405596575,0.030152894734664478,1.0,
berlin_a491df0a,64,f,low,1500.0,1500.0,false,797696.6175471597,5825480.302302533,0.08889681570012682,1.0,
berlin_a6c7bb81,23,f,very_low,500.0,500.0,false,804390.3644184669,5827979.326508777,9.289374461077551E-4,1.0,
berlin_b7c967a9,7,m,high,4600.0,4600.0,false,805942.3537454583,5820429.652950681,4.735383000150101E-5,1.0,
berlin_65a42bed,67,m,low,1500.0,1500.0,false,793747.2429490108,5825437.696777169,0.012981674298537154,1.0,
berlin_4ba6e927,76,m,medium,2000.0,2000.0,false,792994.513246831,5827188.318934814,0.005027315141614755,1.0,
berlin_ee52d5e0,63,f,very_low,500.0,500.0,true,798208.3202808077,5818429.146385528,6.289816203077024E-4,1.0,
berlin_502c9ec4,2,m,high,4600.0,4600.0,false,794565.880346529,5817225.387795979,7.232715513142086E-4,1.0,
berlin_fd6cd9b0,85,m,low,900.0,900.0,false,790910.739920554,5820689.110385352,6.508882082992043E-4,1.0,
berlin_3bea87a9,85,m,low,1500.0,1500.0,false,793167.5119282609,5826466.515965566,0.007722830812128811,1.0,
berlin_5a06e62f,56,m,medium,2000.0,2000.0,false,803323.1397867885,5826668.159010891,0.005016751329233744,1.0,
bb_546a5ebc,64,m,very_low,900.0,900.0,true,785452.7,5809548.04,6.915473625218902E-8,1.0,
berlin_10ab24d5,55,f,high,3600.0,3600.0,true,784668.4777842404,5828545.919679164,0.44818256119418154,1.0,
berlin_057c686c,9,m,very_high,5600.0,5600.0,false,795826.7320757858,5833590.969757018,4.2865101636859154E-4,1.0,
